Comments,objectid,barcode_id,RunId_12SVert,RunId_trnL,DateRun,DateFirstAnalyzed,Reads_12SVert,ESVs_12SVert,Reads_trnL,ESVs_trnL,country,name_of_park,location,location_other,date,year,time,latitude,longitude,habitat_final,habitat,habitat_other,has_it_rained_in_the_past_week,sample_type,species_id,species_id_dna,species_id_dna_common,species_id_other,faecal_age,faecal_age_other,faecal_texture,species_sex,species_age,latrine,swab,swab_barcode_id,collector,notes,kafue_section,znp_written_ID,znp_assumption
,5277,S079709,,,,,,,,,rwanda,akagera,control,,2024-11-21 00:00:00,2024,0.56388888888888888,-1.897483333,30.66523667,agriculture,other,Farmland,yes,faecal,cow,,,Cow,<24hr,,soft,unknown,unknown,no,no,,ET,,,,
,1307,S079710,,,,,,,,,rwanda,akagera,park,,2024-08-13 00:00:00,2024,0.73541666666666672,-1.8097055,30.73980658,woodland,woodland,,no,faecal,baboon_olive,,,,<24hr,,soft,unknown,unknown,no,no,,JM,,,,
,4626,S079711,,,,,,,,,rwanda,akagera,park,,2024-10-10 00:00:00,2024,0.72222222222222221,-1.896325,30.68283333,woodland,woodland,,yes,faecal,buffalo_cape,,,,<24hr,,soft,unknown,adult,no,no,,Adrien,,,,
,1559,S079712,,,,,,,,,rwanda,akagera,park,,2024-08-19 00:00:00,2024,0.38750000000000001,-1.606838333,30.69874,savanna_woodland,savanna_woodland,,no,faecal,giraffe,,,,<24hr,,soft,unknown,adult,no,no,,Adrien,,,,
,4290,S079713,,,,,,,,,rwanda,akagera,control,,2024-10-01 00:00:00,2024,0.33402777777777776,-1.907177167,30.68119455,grassland,grassland,,yes,faecal,cow,,,Cow,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,4378,S079714,,,,,,,,,rwanda,akagera,park,,2024-10-03 00:00:00,2024,0.43263888888888891,-1.886665,30.68406667,woodland,woodland,,yes,faecal,bushpig,,,Bushpig,<24hr,,soft,unknown,adult,no,no,,SM,It seems bushpig but not sure 100%,,,
,3043,S079715,,,,,,,,,rwanda,akagera,control,,2024-08-24 00:00:00,2024,0.47013888888888888,-1.62060041,30.63893745,agriculture,"savanna_woodland,other",Croplands,yes,faecal,cow,,,Cow,<24hr,,soft,unknown,unknown,no,no,,Adrien,,,,
,4623,S079718,,,,,,,,,rwanda,akagera,park,,2024-10-10 00:00:00,2024,0.71597222222222223,-1.895578333,30.68311667,grassland,grassland,,yes,faecal,buffalo_cape,,,,<24hr,,diarrhea,unknown,unknown,no,no,,Adrien,,,,
,4872,S079719,,,,,,,,,rwanda,akagera,park,,2024-10-22 00:00:00,2024,0.49861111111111112,-1.426751667,30.59144167,grassland,grassland,,no,faecal,giraffe,,,,observed,,soft,male,adult,no,no,,Adrien,,,,
,5091,S079720,,,,,,,,,rwanda,akagera,park,,2024-11-06 00:00:00,2024,0.34305555555555556,-1.884596667,30.68308667,woodland,woodland,,yes,faecal,rhino_white,,,,<24hr,,soft,unknown,unknown,yes,no,,SM,,,,
,5066,S079724,,,,,,,,,rwanda,akagera,park,,2024-11-05 00:00:00,2024,0.45833333333333331,-1.496795,30.70272833,woodland,woodland,,yes,faecal,warthog,,,,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,5326,S079725,,,,,,,,,rwanda,akagera,park,,2024-11-25 00:00:00,2024,0.63888888888888884,-1.441188333,30.58545333,grassland,grassland,,yes,faecal,topi,,,,observed,,soft,female,adult,no,no,,AN,,,,
,5376,S079726,,,,,,,,,rwanda,akagera,park,,2024-11-28 00:00:00,2024,0.44097222222222221,-1.4480217,30.5671333,savanna_woodland,savanna_woodland,,yes,faecal,lion,,,,1-2_days,,diarrhea,unknown,unknown,no,no,,AN,,,,
,4873,S079727,,,,,,,,,rwanda,akagera,park,,2024-10-22 00:00:00,2024,0.50208333333333333,-1.42621,30.59194167,grassland,grassland,,yes,faecal,giraffe,,,,observed,,soft,female,adult,no,no,,Adrien,,,,
,4057,S079728,,,,,,,,,rwanda,akagera,park,,2024-09-24 00:00:00,2024,0.3263888888888889,-1.89244,30.68472,woodland,woodland,,yes,faecal,elephant_savanna,,,,<24hr,,soft,unknown,adult,no,no,,Adrien,,,,
,4877,S079729,,,,,,,,,rwanda,akagera,park,,2024-10-22 00:00:00,2024,0.53194444444444444,-1.443376667,30.54707667,grassland,grassland,,yes,faecal,impala,,,,<24hr,,soft,unknown,adult,no,no,,Emerance,,,,
,1562,S079730,,,,,,,,,rwanda,akagera,park,,2024-08-19 00:00:00,2024,0.43541666666666667,-1.501723333,30.70669667,savanna_woodland,savanna_woodland,,no,faecal,waterbuck_defassa,,,,1-2_days,,soft,unknown,unknown,no,no,,Emerance,"Unknown species, but probably Zebra",,,
,4059,S079731,,,,,,,,,rwanda,akagera,park,,2024-09-24 00:00:00,2024,0.35625000000000001,-1.893286667,30.71256167,woodland,woodland,,yes,faecal,hippopotamus,,,,<24hr,,soft,unknown,unknown,no,no,,Adrien,,,,
,4019,S079732,,,,,,,,,rwanda,akagera,park,,2024-09-23 00:00:00,2024,0.39861111111111114,-1.881311667,30.73805833,savanna_woodland,savanna_woodland,,yes,faecal,baboon_olive,,,,<24hr,,soft,unknown,unknown,no,no,,Adrien,,,,
,3996,S079733,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.49583333333333335,-1.578313333,30.63536167,grassland,grassland,,yes,faecal,oribi,,,Oribi,1-2_days,,hard,unknown,unknown,yes,no,,Adrien,,,,
,5255,S079735,,,,,,,,,rwanda,akagera,park,,2024-11-19 00:00:00,2024,0.44861111111111113,-1.618062667,30.65011778,grassland,grassland,,yes,faecal,unknown,,,,<24hr,,soft,unknown,unknown,yes,no,,ET,Suggesting topi,,,
,3995,S079736,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.49027777777777776,-1.579611667,30.63581167,grassland,grassland,,yes,faecal,oribi,,,Oribi,1-2_days,,soft,unknown,unknown,yes,no,,Adrien,,,,
,5099,S079737,,,,,,,,,rwanda,akagera,park,,2024-11-06 00:00:00,2024,0.49027777777777776,-1.651121667,30.67905,woodland,woodland,,yes,faecal,rhino_white,,,,<24hr,,soft,unknown,unknown,no,no,,ET,,,,
,5268,S079740,,,,,,,,,rwanda,akagera,park,,2024-11-20 00:00:00,2024,0.49861111111111112,-1.42793,30.59184,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,no,no,,SM,,,,
,3992,S079741,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.4777777777777778,-1.582131667,30.636245,grassland,grassland,,yes,faecal,zebra_plains,,,,<24hr,,soft,unknown,unknown,no,no,,Adrien,,,,
,3526,S079742,,,,,,,,,rwanda,akagera,park,,2024-09-05 00:00:00,2024,0.4548611111111111,-1.506806667,30.65791833,wetlands,wetlands,,no,faecal,elephant_savanna,,,,<24hr,,soft,unknown,unknown,no,no,,EN,,,,
,4859,S079743,,,,,,,,,rwanda,akagera,park,,2024-10-22 00:00:00,2024,0.3972222222222222,-1.591228333,30.71001167,woodland,woodland,,yes,faecal,giraffe,,,,<24hr,,soft,unknown,adult,no,no,,Adrien,,,,
,5445,S079744,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.45833333333333331,-1.46428,30.67581333,savanna_woodland,savanna_woodland,,yes,faecal,hyaena_spotted,,,,3-7_days,,hard,unknown,unknown,no,no,,AN,,,,
,5081,S079746,,,,,,,,,rwanda,akagera,park,,2024-11-05 00:00:00,2024,0.57361111111111107,-1.425991667,30.68628333,woodland,woodland,,yes,faecal,impala,,,,<24hr,,hard,unknown,adult,yes,no,,ET,,,,
,4292,S079747,,,,,,,,,rwanda,akagera,control,,2024-10-01 00:00:00,2024,0.35625000000000001,-1.9091888,30.68079923,grassland,grassland,,yes,faecal,cow,,,Cow,<24hr,,soft,unknown,unknown,no,no,,ET,Agricultural area(recently),,,
,4286,S079749,,,,,,,,,rwanda,akagera,control,,2024-10-01 00:00:00,2024,0.29305555555555557,-1.903558333,30.68105,agriculture,other,Harvested sorghum area,yes,faecal,cow,,,Cow,<24hr,,soft,unknown,juvenile,no,no,,SM7,In new park extended area,,,
,1341,S079750,,,,,,,,,rwanda,akagera,park,,2024-08-15 00:00:00,2024,0.45763888888888887,-1.498287069,30.68787762,woodland,"riverine,woodland",,yes,faecal,buffalo_cape,,,,<24hr,,soft,unknown,unknown,no,no,,VF,,,,
,4881,S079751,,,,,,,,,rwanda,akagera,park,,2024-10-22 00:00:00,2024,0.72569444444444442,-1.842875,30.72109833,grassland,grassland,,yes,faecal,lion,,,,<24hr,,soft,unknown,adult,no,no,,Adrien,,,,
,4617,S079753,,,,,,,,,rwanda,akagera,park,,2024-10-10 00:00:00,2024,0.59861111111111109,-1.534265,30.637985,grassland,grassland,,yes,faecal,rhino_white,,,,observed,,soft,unknown,juvenile,yes,no,,Adrien,,,,
,3103,S079759,,,,,,,,,rwanda,akagera,control,,2024-08-23 00:00:00,2024,0.52777777777777779,-1.848798333,30.65963333,flood_plain,flood_plain,,no,faecal,cow,,,Cow,<24hr,,soft,unknown,unknown,no,no,,Adrien,,,,
,5312,S079760,,,,,,,,,rwanda,akagera,control,,2024-11-21 00:00:00,2024,0.63541666666666663,-1.899114083,30.6668278,shrubland,other,Natural bushland,yes,faecal,cow,,,Water,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,1444,S079763,,,,,,,,,rwanda,akagera,park,,2024-08-17 00:00:00,2024,0.41319444444444442,-1.697527044,30.69621502,woodland,woodland,,yes,faecal,waterbuck_defassa,,,,<24hr,,soft,unknown,unknown,no,no,,ET,,,,
,5084,S079764,,,,,,,,,rwanda,akagera,park,,2024-11-05 00:00:00,2024,0.59652777777777777,-1.454823333,30.678135,flood_plain,flood_plain,,yes,faecal,impala,,,,observed,,soft,female,adult,no,no,,ET,,,,
,1448,S079768,,,,,,,,,rwanda,akagera,park,,2024-08-17 00:00:00,2024,0.45069444444444445,-1.689651827,30.69161343,woodland,woodland,,yes,faecal,unknown,,,,3-7_days,,hard,unknown,unknown,no,no,,ET,"Maybe leopard
Big dung",,,
,1340,S079769,,,,,,,,,rwanda,akagera,park,,2024-08-15 00:00:00,2024,0.39027777777777778,-1.544214282,30.71784787,woodland,woodland,,yes,faecal,hyaena_spotted,,,,1-2_days,,hard,male,adult,yes,no,,ET,In burned area,,,
,5332,S079775,,,,,,,,,rwanda,akagera,park,,2024-11-25 00:00:00,2024,0.36458333333333331,-1.893158333,30.70834333,woodland,woodland,,yes,faecal,lion,,,,<24hr,,soft,unknown,unknown,no,yes,S093704,ET,,,,
,3998,S079776,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.51388888888888884,-1.574178333,30.63638833,grassland,grassland,,yes,faecal,topi,,,,<24hr,,hard,unknown,adult,yes,no,,Adrien,,,,
,5238,S079780,,,,,,,,,rwanda,akagera,park,,2024-11-15 00:00:00,2024,0.52430555555555558,-1.627766667,30.687145,woodland,woodland,,yes,faecal,giraffe,,,,<24hr,,soft,unknown,adult,no,no,,SM,,,,
,1443,S079781,,,,,,,,,rwanda,akagera,park,,2024-08-17 00:00:00,2024,0.3888888888888889,-1.702219485,30.70359117,savanna_woodland,savanna_woodland,,yes,faecal,waterbuck_defassa,,,,<24hr,,soft,male,adult,yes,no,,ET,,,,
,4000,S079783,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.40208333333333335,-1.72528,30.696905,savanna_woodland,savanna_woodland,,yes,faecal,lion,,,,3-7_days,,diarrhea,unknown,unknown,no,no,,SM,,,,
,5354,S079784,,,,,,,,,rwanda,akagera,park,,2024-11-26 00:00:00,2024,0.62986111111111109,-1.557861667,30.67013,grassland,grassland,,yes,faecal,eland,,,,observed,,soft,male,adult,no,no,,AN,,,,
,3999,S079785,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.55972222222222223,-1.56303,30.63750833,grassland,grassland,,yes,faecal,zebra_plains,,,,<24hr,,soft,unknown,adult,no,no,,Adrien,,,,
,3994,S079786,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.48402777777777778,-1.581241667,30.63613667,grassland,grassland,,yes,faecal,oribi,,,Oribi,1-2_days,,hard,unknown,unknown,yes,no,,Adrien,,,,
,4058,S079787,,,,,,,,,rwanda,akagera,park,,2024-09-24 00:00:00,2024,0.35347222222222224,-1.895435,30.71003167,woodland,woodland,,yes,faecal,elephant_savanna,,,,<24hr,,soft,unknown,adult,no,no,,Adrien,,,,
,5215,S079788,,,,,,,,,rwanda,akagera,park,,2024-11-08 00:00:00,2024,0.7006944444444444,-1.725991667,30.73819333,woodland,woodland,,yes,faecal,giraffe,,,,observed,,soft,female,adult,no,no,,SM,,,,
,1447,S079790,,,,,,,,,rwanda,akagera,park,,2024-08-17 00:00:00,2024,0.44374999999999998,-1.689663101,30.6911666,woodland,woodland,,yes,faecal,bushpig,,,Bushpig ?(ranger said),<24hr,,diarrhea,male,adult,yes,no,,ET,,,,
,3044,S079793,,,,,,,,,rwanda,akagera,control,,2024-08-24 00:00:00,2024,0.47986111111111113,-1.620288184,30.63948705,savanna_woodland,savanna_woodland,,yes,faecal,cow,,,Cow,<24hr,,soft,unknown,unknown,no,no,,ET,,,,
,4291,S079794,,,,,,,,,rwanda,akagera,control,,2024-10-01 00:00:00,2024,0.34652777777777777,-1.908294233,30.68092653,grassland,grassland,,yes,faecal,cow,,,Cow,<24hr,,soft,unknown,unknown,no,no,,,,,,
,4009,S079797,,,,,,,,,rwanda,akagera,park,,2024-09-22 00:00:00,2024,0.59930555555555554,-1.556216667,30.63113,grassland,grassland,,yes,faecal,zebra_plains,,,,1-2_days,,soft,unknown,unknown,no,no,,Adrien,,,,
,5196,S079798,,,,,,,,,rwanda,akagera,park,,2024-11-08 00:00:00,2024,0.39166666666666666,-1.545568333,30.72147833,woodland,woodland,,yes,faecal,giraffe,,,,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,5396,S080816,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.40069444444444446,-1.415516667,30.5903,grassland,grassland,,yes,faecal,warthog,,,,observed,,soft,male,adult,no,no,,AN,,,,
,5409,S080874,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.38819444444444445,-1.503688333,30.63482667,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,unknown,no,no,,AN,"Topi were around, some confusion with Impala.",,,
,5429,S081150,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.36041666666666666,-1.88111575,30.69329625,grassland,grassland,,yes,faecal,lion,,,,<24hr,,soft,male,adult,no,no,,ET,I mentioned male because of dung size which is very big and there are 4 big male lions near dungsite,,,
,5394,S081157,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.38263888888888886,-1.42275,30.58535,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5410,S081158,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.39166666666666666,-1.503751667,30.63537167,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5425,S081160,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.63541666666666663,-1.424773333,30.58885167,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,yes,no,,AN,,,,
,5419,S081166,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.52222222222222225,-1.605018333,30.64699667,grassland,grassland,,yes,faecal,lion,,,,3-7_days,,hard,unknown,unknown,no,no,,AN,"Grasses in dungs = Probably lion, less prior to leopard.",,,
,5413,S081171,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.48125000000000001,-1.645715,30.65841833,savanna_woodland,savanna_woodland,,yes,faecal,waterbuck_defassa,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5418,S081174,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.50972222222222219,-1.622016667,30.65180333,savanna_woodland,savanna_woodland,,yes,faecal,lion,,,,3-7_days,,hard,unknown,unknown,no,no,,AN,"Fur, blood, grasses",,,
,5424,S081177,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.6333333333333333,-1.424935,30.58900833,grassland,grassland,,yes,faecal,giraffe,,,,<24hr,,soft,unknown,unknown,no,no,,AN,,,,
,5437,S081181,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.47222222222222221,-1.7805479,30.69929353,grassland,grassland,,yes,faecal,eland,,,,<24hr,,soft,unknown,juvenile,no,no,,ET,,,,
,5426,S081192,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.32500000000000001,-1.8692911,30.6960366,woodland,woodland,,yes,faecal,lion,,,,observed,,soft,unknown,adult,no,no,,ET,,,,
,5388,S081193,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.33541666666666664,-1.416813333,30.577245,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,unknown,no,no,,AN,,,,
,5387,S081198,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.33194444444444443,-1.416798333,30.57721,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,unknown,no,no,,AN,,,,
,5430,S081199,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.41041666666666665,-1.832654867,30.68785473,woodland,woodland,,yes,faecal,leopard,,,,1-2_days,,hard,unknown,unknown,no,no,,ET,,,,
,5405,S081206,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.47916666666666669,-1.418658333,30.58422333,grassland,grassland,,yes,faecal,hyaena_spotted,,,,3-7_days,,hard,unknown,adult,no,no,,AN,,,,
,5421,S081209,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.56874999999999998,-1.57178,30.633345,grassland,grassland,,yes,faecal,eland,,,,1-2_days,,soft,unknown,adult,no,no,,AN,"Not sure enough if it is Eland, not seen it, but in Eland habitat at Kajumbura hills.",,,
,5444,S081214,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.44861111111111113,-1.453586667,30.68829667,savanna_woodland,savanna_woodland,,yes,faecal,rhino_black,,,,<24hr,,soft,unknown,adult,yes,no,,AN,,,,
,5439,S081217,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.47986111111111113,-1.780969,30.69956935,grassland,grassland,,yes,faecal,eland,,,,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,5414,S081227,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.48888888888888887,-1.633841667,30.652115,savanna_woodland,savanna_woodland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5446,S081230,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.46875,-1.471241667,30.68700167,savanna_woodland,savanna_woodland,,yes,faecal,hyaena_spotted,,,,3-7_days,,hard,unknown,unknown,no,no,,AN,,,,
,5449,S081233,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.63263888888888886,-1.482366667,30.58697333,savanna_woodland,savanna_woodland,,yes,faecal,rhino_black,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5379,S081236,,,,,,,,,rwanda,akagera,park,,2024-12-09 00:00:00,2024,0.38750000000000001,-1.804523333,30.741965,woodland,woodland,,yes,faecal,zebra_plains,,,,observed,,soft,female,adult,no,no,,AN,Near Birengero Lake,,,
,5433,S081239,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.45277777777777778,-1.7777635,30.70053497,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,yes,no,,ET,,,,
,5431,S081240,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.44097222222222221,-1.778298683,30.69686198,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,yes,no,,ET,,,,
,5397,S081244,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.40902777777777777,-1.409251667,30.58788833,grassland,grassland,,yes,faecal,zebra_plains,,,,observed,,soft,male,adult,no,no,,AN,,,,
,5436,S081245,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.46944444444444444,-1.780354733,30.69913393,grassland,grassland,,yes,faecal,eland,,,,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,5403,S081249,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.47222222222222221,-1.418361667,30.58545667,grassland,grassland,,yes,faecal,giraffe,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5404,S081262,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.47499999999999998,-1.4185,30.58499,grassland,grassland,,yes,faecal,warthog,,,,1-2_days,,soft,unknown,unknown,no,no,,AN,"A little bit confusion to Zebra, but confirmed Warthog.",,,
,5441,S081263,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.3611111111111111,-1.425093333,30.59059333,grassland,grassland,,yes,faecal,topi,,,,observed,,soft,female,adult,no,no,,AN,,,,
,5438,S081397,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.47569444444444442,-1.780886667,30.69961825,grassland,grassland,,yes,faecal,eland,,,,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,5427,S081398,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.33194444444444443,-1.870327667,30.69612792,woodland,woodland,,yes,faecal,lion,,,,1-2_days,,soft,unknown,unknown,no,no,,ET,,,,
,5416,S081402,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.49861111111111112,-1.630628333,30.65305667,savanna_woodland,savanna_woodland,,yes,faecal,leopard,,,,3-7_days,,Fur and bones,unknown,adult,no,no,,AN,,,,
,5386,S081410,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.3298611111111111,-1.416776667,30.57721667,grassland,grassland,,yes,faecal,zebra_plains,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5384,S081413,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.32083333333333336,-1.416511667,30.57713167,grassland,grassland,,yes,faecal,zebra_plains,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5435,S081422,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.46527777777777779,-1.779998833,30.6989925,grassland,grassland,,yes,faecal,eland,,,,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,5432,S081423,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.44166666666666665,-1.778250033,30.6968586,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,yes,no,,ET,,,,
,5393,S081426,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.36319444444444443,-1.418713333,30.580245,grassland,grassland,,yes,faecal,hyaena_spotted,,,,3-7_days,,hard,unknown,unknown,no,no,,AN,,,,
,5447,S081429,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.62569444444444444,-1.47807,30.58132,savanna_woodland,savanna_woodland,,yes,faecal,rhino_black,,,,<24hr,,soft,unknown,adult,yes,no,,AN,,,,
,5390,S081432,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.34166666666666667,-1.417011667,30.57727833,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5420,S081447,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.53194444444444444,-1.594166667,30.64426667,grassland,grassland,,yes,faecal,lion,,,,3-7_days,,hard,unknown,unknown,no,no,,AN,"Drived over them, looks old.",,,
,5450,S081448,,,,,,,,,rwanda,akagera,park,,2024-12-18 00:00:00,2024,0.44027777777777777,-1.434408333,30.63023,savanna_woodland,savanna_woodland,,yes,faecal,lion,,,,1-2_days,,diarrhea,unknown,unknown,no,no,,AN,Near the carcass,,,
,5398,S081458,,,,,,,,,rwanda,akagera,park,,2024-12-10 00:00:00,2024,0.41180555555555554,-1.409133333,30.58785167,grassland,grassland,,yes,faecal,zebra_plains,,,,observed,,soft,female,adult,no,no,,AN,"Whitish things on dungs, while observed.",,,
,5415,S081459,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.49166666666666664,-1.633888333,30.65212,savanna_woodland,savanna_woodland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,no,no,,AN,,,,
,5451,S081460,,,,,,,,,rwanda,akagera,park,,2024-12-18 00:00:00,2024,0.44305555555555554,-1.434365,30.63028,savanna_woodland,savanna_woodland,,yes,faecal,lion,,,,1-2_days,,soft,unknown,unknown,no,no,,AN,Near the kill,,,
,5408,S081464,,,,,,,,,rwanda,akagera,park,,2024-12-11 00:00:00,2024,0.38124999999999998,-1.50412,30.63479333,grassland,grassland,,yes,faecal,topi,,,,1-2_days,,soft,unknown,unknown,no,no,,AN,,,,
,5434,S081469,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.4597222222222222,-1.779717483,30.6988608,grassland,grassland,,yes,faecal,topi,,,,<24hr,,soft,unknown,adult,no,no,,ET,,,,
,5428,S081475,,,,,,,,,rwanda,akagera,park,,2024-12-12 00:00:00,2024,0.33888888888888891,-1.870557217,30.69595437,woodland,woodland,,yes,faecal,leopard,,,,<24hr,,soft,unknown,juvenile,no,yes,S093681,ET,,,,
